sno,state,district,assessment_unit,rainfall_mm_c,rainfall_mm_nc,rainfall_mm_pq,rainfall_mm_total,total_geographical_area_ha_recharge_worthy_area_ha_c,total_geographical_area_ha_recharge_worthy_area_ha_nc,total_geographical_area_ha_recharge_worthy_area_ha_pq,total_geographical_area_ha_recharge_worthy_area_ha_total,total_geographical_area_ha_hilly_area,total_geographical_area_ha_total,ground_water_recharge_ham_rainfall_recharge_c,ground_water_recharge_ham_rainfall_recharge_nc,ground_water_recharge_ham_rainfall_recharge_pq,ground_water_recharge_ham_rainfall_recharge_total,ground_water_recharge_ham_canals_c,ground_water_recharge_ham_canals_nc,ground_water_recharge_ham_canals_pq,ground_water_recharge_ham_canals_total,ground_water_recharge_ham_surface_water_irrigation_c,ground_water_recharge_ham_surface_water_irrigation_nc,ground_water_recharge_ham_surface_water_irrigation_pq,ground_water_recharge_ham_surface_water_irrigation_total,ground_water_recharge_ham_ground_water_irrigation_c,ground_water_recharge_ham_ground_water_irrigation_nc,ground_water_recharge_ham_ground_water_irrigation_pq,ground_water_recharge_ham_ground_water_irrigation_total,ground_water_recharge_ham_tanks_and_ponds_c,ground_water_recharge_ham_tanks_and_ponds_nc,ground_water_recharge_ham_tanks_and_ponds_pq,ground_water_recharge_ham_tanks_and_ponds_total,ground_water_recharge_ham_water_conservation_structure_c,ground_water_recharge_ham_water_conservation_structure_nc,ground_water_recharge_ham_water_conservation_structure_pq,ground_water_recharge_ham_water_conservation_structure_total,ground_water_recharge_ham_pipelines_c,ground_water_recharge_ham_pipelines_nc,ground_water_recharge_ham_pipelines_pq,ground_water_recharge_ham_pipelines_total,ground_water_recharge_ham_sewages_and_flash_flood_channels_c,ground_water_recharge_ham_sewages_and_flash_flood_channels_nc,ground_water_recharge_ham_sewages_and_flash_flood_channels_pq,ground_water_recharge_ham_sewages_and_flash_flood_channels_total,ground_water_recharge_ham_c,ground_water_recharge_ham_nc,ground_water_recharge_ham_pq,ground_water_recharge_ham_total,inflows_and_outflows_ham_base_flow_c,inflows_and_outflows_ham_base_flow_nc,inflows_and_outflows_ham_base_flow_pq,inflows_and_outflows_ham_base_flow_total,inflows_and_outflows_ham_stream_recharges_c,inflows_and_outflows_ham_stream_recharges_nc,inflows_and_outflows_ham_stream_recharges_pq,inflows_and_outflows_ham_stream_recharges_total,inflows_and_outflows_ham_lateral_flows_c,inflows_and_outflows_ham_lateral_flows_nc,inflows_and_outflows_ham_lateral_flows_pq,inflows_and_outflows_ham_lateral_flows_total,inflows_and_outflows_ham_vertical_flows_c,inflows_and_outflows_ham_vertical_flows_nc,inflows_and_outflows_ham_vertical_flows_pq,inflows_and_outflows_ham_vertical_flows_total,inflows_and_outflows_ham_evaporation_c,inflows_and_outflows_ham_evaporation_nc,inflows_and_outflows_ham_evaporation_pq,inflows_and_outflows_ham_evaporation_total,inflows_and_outflows_ham_transpiration_c,inflows_and_outflows_ham_transpiration_nc,inflows_and_outflows_ham_transpiration_pq,inflows_and_outflows_ham_transpiration_total,inflows_and_outflows_ham_evapotranspiration_c,inflows_and_outflows_ham_evapotranspiration_nc,inflows_and_outflows_ham_evapotranspiration_pq,inflows_and_outflows_ham_evapotranspiration_total,inflows_and_outflows_ham_c,inflows_and_outflows_ham_nc,inflows_and_outflows_ham_pq,inflows_and_outflows_ham_total,annual_ground_water_recharge_ham_c,annual_ground_water_recharge_ham_nc,annual_ground_water_recharge_ham_pq,annual_ground_water_recharge_ham_total,environmental_flows_ham_c,environmental_flows_ham_nc,environmental_flows_ham_pq,environmental_flows_ham_total,annual_extractable_ground_water_resource_ham_c,annual_extractable_ground_water_resource_ham_nc,annual_extractable_ground_water_resource_ham_pq,annual_extractable_ground_water_resource_ham_total,ground_water_extraction_for_all_uses_ham_domestic_c,ground_water_extraction_for_all_uses_ham_domestic_nc,ground_water_extraction_for_all_uses_ham_domestic_pq,ground_water_extraction_for_all_uses_ham_domestic_total,ground_water_extraction_for_all_uses_ham_industrial_c,ground_water_extraction_for_all_uses_ham_industrial_nc,ground_water_extraction_for_all_uses_ham_industrial_pq,ground_water_extraction_for_all_uses_ham_industrial_total,ground_water_extraction_for_all_uses_ham_irrigation_c,ground_water_extraction_for_all_uses_ham_irrigation_nc,ground_water_extraction_for_all_uses_ham_irrigation_pq,ground_water_extraction_for_all_uses_ham_irrigation_total,ground_water_extraction_for_all_uses_ham_c,ground_water_extraction_for_all_uses_ham_nc,ground_water_extraction_for_all_uses_ham_pq,ground_water_extraction_for_all_uses_ham_total,stage_of_ground_water_extraction_%_c,stage_of_ground_water_extraction_%_nc,stage_of_ground_water_extraction_%_pq,stage_of_ground_water_extraction_%_total,allocation_of_ground_water_resource_for_domestic_utilisation_for_projected_year_2025_ham_c,allocation_of_ground_water_resource_for_domestic_utilisation_for_projected_year_2025_ham_nc,allocation_of_ground_water_resource_for_domestic_utilisation_for_projected_year_2025_ham_pq,allocation_of_ground_water_resource_for_domestic_utilisation_for_projected_year_2025_ham_total,net_annual_ground_water_availability_for_future_use_ham_c,net_annual_ground_water_availability_for_future_use_ham_nc,net_annual_ground_water_availability_for_future_use_ham_pq,net_annual_ground_water_availability_for_future_use_ham_total,quality_tagging_major_parameter_present_c,quality_tagging_major_parameter_present_nc,quality_tagging_major_parameter_present_pq,quality_tagging_other_parameters_present_c,quality_tagging_other_parameters_present_nc,quality_tagging_other_parameters_present_pq,additional_potential_resources_under_specific_conditionsham_waterlogged_and_shallow_water_table,additional_potential_resources_under_specific_conditionsham_flood_prone,additional_potential_resources_under_specific_conditionsham_spring_discharge,coastal_areas_c,coastal_areas_nc,coastal_areas_pq,coastal_areas_total,in-storage_unconfined_ground_water_resourcesham_fresh,in-storage_unconfined_ground_water_resourcesham_saline,total_ground_water_availability_in_unconfined_aquifier_ham_fresh,total_ground_water_availability_in_unconfined_aquifier_ham_saline,dynamic_confined_ground_water_resourcesham_fresh,dynamic_confined_ground_water_resourcesham_saline,in-storage_confined_ground_water_resourcesham_fresh,in-storage_confined_ground_water_resourcesham_saline,total_confined_ground_water_resources_ham_fresh,total_confined_ground_water_resources_ham_saline,dynamic_semi_confined_ground_water_resources_ham_fresh,dynamic_semi_confined_ground_water_resources_ham_saline,in-storage_semi_confined_ground_water_resources_ham_fresh,in-storage_semi_confined_ground_water_resources_ham_saline,total_semi-confined_ground_water_resources_ham_fresh,total_semi-confined_ground_water_resources_ham_saline,total_ground_water_availability_in_the_area_ham_fresh,total_ground_water_availability_in_the_area_ham_saline
62,BIHAR,KATIHAR,,1342.7,1342.7,0.0,1342.69999999999,22050.7,278940.3,0.0,300991.0,0.0,300991.0,5042.94,81572.97,0.0,86615.91,13435.44,,0.0,13435.44,5854.78999999999,0.0,0.0,5854.78999999999,1040.00999999999,11322.81,0.0,12362.82,427.12,996.55,0.0,1423.67,0.0,10.08,,10.08,,,,,,,,,25800.3,93902.41,0.0,119702.71,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,25800.3,93902.41,0.0,119702.71,2580.03,7700.43999999999,0.0,10280.46,23220.2699999999,86201.97,0.0,109422.239999999,1599.45555,8977.78141099999,,10577.2369609999,67.518594,92.6567999999999,,160.175393999999,3054.015352,33039.852252,,36093.867604,4721.01,42110.3099999999,,46831.2999999999,20.3314173349405,48.8507513227365,,42.7987034445648,2248.43,12620.47,0.0,14868.8999999999,18126.22,41163.77,0.0,59289.99,,,,,,,,,,,,,,0.0,0.0,109422.239999999,0.0,0.0,,0.0,,0.0,,,,,,,,109422.239999999,0.0
63,BIHAR,KHAGARIA,,0.0,1233.9,0.0,1233.9,0.0,148572.0,0.0,148572.0,0.0,148572.0,0.0,40716.6,0.0,40716.6,0.0,,0.0,0.0,339.289999999999,0.0,0.0,339.289999999999,0.0,6080.24,0.0,6080.24,254.399999999999,593.65,0.0,848.05,0.0,1.44,,1.44,,,,,,,,,593.689999999999,47391.9299999999,0.0,47985.62,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,593.689999999999,47391.9299999999,0.0,47985.62,59.37,3768.02999999999,0.0,3827.39,534.32,43623.9,0.0,44158.22,,6064.374844,,6064.374844,,18.14376,,18.14376,,21693.26764,,21693.26764,,27775.78,,27775.78,,63.6710152003832,,62.900587931307,0.0,8732.8,0.0,8732.8,534.32,13179.69,0.0,13714.01,,,,,,,,,,,,,,0.0,0.0,44158.22,0.0,0.0,,0.0,,0.0,,,,,,,,44158.22,0.0
64,BIHAR,KISHANGANJ,,0.0,2090.6,0.0,2090.6,0.0,191143.0,0.0,191143.0,0.0,191143.0,0.0,62116.2199999999,0.0,62116.2199999999,0.0,,0.0,0.0,440.95,0.0,0.0,440.95,0.0,4884.8,0.0,4884.8,164.72,384.38,0.0,549.099999999999,0.0,5.76,,5.76,,,,,,,,,605.67,67391.16,0.0,67996.83,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,605.67,67391.16,0.0,67996.83,60.58,5271.45,0.0,5332.03,545.09,62119.71,0.0,62664.7999999999,,6113.958342,,6113.958342,,304.469999999999,,304.469999999999,,15636.7710999999,,15636.7710999999,,22055.1999999999,,22055.1999999999,,35.5043511954579,,35.1955164621924,0.0,8839.84,0.0,8839.84,545.089999999999,37338.62,0.0,37883.71,,,,,,,,,,,,,,0.0,0.0,62664.7999999999,0.0,0.0,,0.0,,0.0,,,,,,,,62664.7999999999,0.0
65,BIHAR,LAKHISARAI,,1146.8,1146.8,0.0,1146.8,24037.0,90457.0,0.0,114494.0,8280.0,122774.0,3833.9,19141.6,0.0,22975.5,6316.62,,0.0,6316.62,6484.33,0.0,0.0,6484.33,709.11,2330.17,0.0,3039.28,856.829999999999,1988.01,0.0,2844.84,0.0,1409.76,,1409.76,,,,,,,,,18200.79,24869.54,0.0,43070.33,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,18200.79,24869.54,0.0,43070.33,1820.09,2486.97,0.0,4307.06,16380.6999999999,22382.57,0.0,38763.27,3390.41710999999,106.663584999999,,3497.08069499999,88.02396,0.0,,88.02396,2082.2668,6794.4972,,8876.764,5560.71,6901.16,,12461.87,33.9467177837333,30.8327417271564,,32.1486551573177,4545.41,143.0,0.0,4688.41,9664.99,15445.07,0.0,25110.0599999999,,,,,,,,,,,,,,0.0,0.0,38763.27,0.0,0.0,,0.0,,0.0,,,,,,,,38763.27,0.0
66,BIHAR,MADHEPURA,,1392.7,1392.69999999999,0.0,1392.7,107784.0,71056.0,0.0,178840.0,0.0,178840.0,25915.48,16765.78,0.0,42681.26,26931.5299999999,,0.0,26931.5299999999,28226.63,0.0,0.0,28226.63,6192.44,3792.7,0.0,9985.14,242.52,566.03,0.0,808.55,0.0,18.72,,18.72,,,,,,,,,87508.5999999999,21143.23,0.0,108651.83,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,87508.5999999999,21143.23,0.0,108651.83,8750.86999999999,1862.51999999999,0.0,10613.39,78757.73,19280.71,0.0,98038.44,7573.09373,0.0,,7573.09373,148.6752,0.0,,148.6752,18070.527,11059.8579999999,,29130.385,25792.3099999999,11059.8699999999,,36852.1799999999,32.7489250896388,57.3623585438503,,37.5895210082902,11053.4399999999,0.0,0.0,11053.4399999999,49485.06,8220.83999999999,0.0,57705.8999999999,,,,,,,,,,,,,,0.0,0.0,98038.44,0.0,0.0,,0.0,,0.0,,,,,,,,98038.44,0.0
67,BIHAR,MADHUBANI,,1293.3,1293.3,0.0,1293.29999999999,52482.8199999999,296162.18,0.0,348645.0,0.0,348645.0,11823.84,75394.18,0.0,87218.02,27340.86,,0.0,27340.86,13320.0399999999,0.0,0.0,13320.0399999999,1797.82,10788.54,0.0,12586.3599999999,906.74,2115.93,0.0,3022.66999999999,0.0,82.08,,82.08,,,,,,,,,55189.3,88380.73,0.0,143570.03,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,55189.3,88380.73,0.0,143570.03,5518.97,7314.25999999999,0.0,12833.2299999999,49670.33,81066.47,0.0,130736.799999999,7999.21772499999,7959.077215,,15958.29494,7956.612,932.688,,8889.3,5123.546048,30193.083424,,35316.629472,21079.36,39084.86,,60164.21,42.4385342316026,48.2133488728447,,46.0193380899639,10836.82,10782.4399999999,0.0,21619.26,26512.5799999999,39158.24,0.0,65670.82,,,,,,,,,,,,,,0.0,0.0,130736.8,0.0,0.0,,0.0,,0.0,,,,,,,,130736.8,0.0
68,BIHAR,MUNGER,,1146.79999999999,1146.8,0.0,1146.8,32937.0,100205.0,0.0,133142.0,6408.0,139550.0,4789.02,22351.5599999999,0.0,27140.58,665.38,,0.0,665.38,8948.17,0.0,0.0,8948.17,985.7,1992.22,0.0,2977.92,255.24,595.56,0.0,850.8,0.0,1321.91999999999,,1321.91999999999,,,,,,,,,15643.51,26261.26,0.0,41904.77,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,15643.51,26261.26,0.0,41904.77,1445.07,2626.13,0.0,4071.2,14198.4399999999,23635.1299999999,0.0,37833.57,3114.82385999999,1419.06598,,4533.88984,14.56254,749.699999999999,,764.26254,2873.2285,5820.447,,8693.6755,6002.64,7989.22,,13991.8599999999,42.2767571648716,33.8023103744299,,36.9826585225766,3941.85,1795.85,0.0,5737.7,7368.77,15269.13,0.0,22637.9,,,,,,,,,,,,,,0.0,0.0,37833.5699999999,0.0,0.0,,0.0,,0.0,,,,,,,,37833.5699999999,0.0
69,BIHAR,MUZAFFARPUR,,1154.49999999999,1154.49999999999,0.0,1154.5,41129.35,263147.65,0.0,304277.0,0.0,304277.0,9120.19,69264.49,0.0,78384.68,15214.21,,0.0,15214.21,10670.7,0.0,0.0,10670.7,2274.08999999999,15601.03,0.0,17875.12,391.46,913.36,0.0,1304.81999999999,0.0,12.9599999999999,,12.9599999999999,,,,,,,,,37670.6499999999,85791.84,0.0,123462.489999999,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,37670.6499999999,85791.84,0.0,123462.489999999,3720.82,8579.21999999999,0.0,12300.04,33949.83,77212.62,0.0,111162.45,8456.27477,7977.93275,,16434.2075199999,1377.33659999999,40.137,,1417.47359999999,6951.99744,47667.3617312,,54619.3591712,16785.61,55685.3999999999,,72471.0099999999,49.4423977969845,72.1195576578025,,65.1937862110811,12829.21,11185.16,0.0,24014.3699999999,13901.43,20643.96,0.0,34545.39,,,,,,,,,,,,,,0.0,0.0,111162.45,0.0,0.0,,0.0,,0.0,,,,,,,,111162.45,0.0
70,BIHAR,NALANDA,,1002.19999999999,1002.2,0.0,1002.2,11911.0,219735.0,0.0,231646.0,3350.0,234996.0,2265.12,44427.67,0.0,46692.79,1101.49,,0.0,1101.49,3034.4,0.0,0.0,3034.4,617.05,10732.6399999999,0.0,11349.69,1878.92,4445.07,0.0,6323.99,0.0,267.84,,267.84,,,,,,,,,8896.98,59873.22,0.0,68770.2,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,8896.98,59873.22,0.0,68770.2,872.95,5620.89,0.0,6493.84,8024.02999999999,54252.3299999999,0.0,62276.36,682.48138,8764.04595199999,,9446.527332,870.569999999999,1170.235392,,2040.805392,1939.66243999999,33699.5049079999,,35639.1673479999,3492.71,43633.77,,47126.4799999999,43.5281273873602,80.4274581386642,,75.6731446731954,875.81,11246.6099999999,0.0,12122.4199999999,4338.0,8556.89,0.0,12894.89,,,,,,,,,,,,,,0.0,0.0,62276.3599999999,0.0,0.0,,0.0,,0.0,,,,,,,,62276.3599999999,0.0
71,BIHAR,NAWADA,,1041.8,1041.8,0.0,1041.8,21728.0,223930.0,0.0,245658.0,2999.0,248657.0,2874.33,46032.16,0.0,48906.49,1242.56,,0.0,1242.56,5765.52,0.0,0.0,5765.52,756.56,8080.84,0.0,8837.4,1681.57,3887.1,0.0,5568.67,0.0,2773.44,,2773.44,,,,,,,,,12320.5399999999,60773.5399999999,0.0,73094.08,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,12320.5399999999,60773.5399999999,0.0,73094.08,1133.69999999999,5998.95999999999,0.0,7132.67,11186.8399999999,54774.5799999999,0.0,65961.42,4571.28292199999,1515.542415,,6086.82533699999,84.3489,0.918,,85.2669,2285.63872,24388.75408,,26674.3927999999,6941.25,25905.2,,32846.45,62.0483532436327,47.294201069182,,49.7964567773101,5964.41,1977.41,0.0,7941.82,3102.43999999999,28502.03,0.0,31604.47,,,,,,,,,,,,,,0.0,0.0,65961.42,0.0,0.0,,0.0,,0.0,,,,,,,,65961.42,0.0
72,BIHAR,PATNA,,1074.8,1074.79999999999,0.0,1074.8,20510.0,299574.0,0.0,320084.0,0.0,320084.0,4218.28,72116.3199999999,0.0,76334.5999999999,8396.89,,0.0,8396.89,6532.48,0.0,0.0,6532.48,1022.81,12452.1199999999,0.0,13474.9299999999,1202.45,2805.86,0.0,4008.30999999999,0.0,50.4,,50.4,,,,,,,,,21372.9099999999,87424.7,0.0,108716.22,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,21372.9099999999,87424.7,0.0,108716.22,2129.19,8638.61,0.0,10767.81,19243.72,78786.09,0.0,98029.81,4496.453615,12565.3842229999,,17061.8378379999,1462.63716,0.0,,1462.63716,3120.781788,38102.61179936,,41223.39358736,9079.86,50667.97,,59747.83,47.1834967459514,64.3108066411215,,60.9486338900381,5950.51,16628.74,0.0,22579.25,9140.15,25792.4299999999,0.0,34932.5799999999,,,,,,,,,,,,,,0.0,0.0,98029.81,0.0,0.0,,0.0,,0.0,,,,,,,,98029.81,0.0
73,BIHAR,PURNEA,,1598.19999999999,1598.19999999999,0.0,1598.19999999999,102587.0,217652.0,0.0,320239.0,0.0,320239.0,28348.46,57032.8,0.0,85381.26,40465.77,,0.0,40465.77,27579.78,0.0,0.0,27579.78,5171.87,10379.51,0.0,15551.38,183.55,428.43,0.0,611.98,0.0,14.3999999999999,,14.3999999999999,,,,,,,,,101749.43,67855.14,0.0,169604.57,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,101749.43,67855.14,0.0,169604.57,10174.97,5507.36999999999,0.0,15682.32,91574.4599999999,62347.77,0.0,153922.23,8773.87073,2537.740975,,11311.611705,1049.274,2.652,,1051.926,15246.72924,30484.6431344,,45731.3723744,25069.88,33025.04,,58094.92,27.3764977702298,52.9690797281121,,37.7430342582744,12333.83,3567.43,0.0,15901.2599999999,62944.62,28293.04,0.0,91237.66,,,,,,,,,,,,,,0.0,0.0,153922.229999999,0.0,0.0,,0.0,,0.0,,,,,,,,153922.229999999,0.0
74,BIHAR,ROHTAS,,949.1,949.1,0.0,949.1,96037.0,279106.0,0.0,375143.0,8783.0,383926.0,15801.22,53073.35,0.0,68874.5699999999,4858.71,,0.0,4858.71,25348.65,0.0,0.0,25348.65,2513.62,5552.81,0.0,8066.43,3814.37,8900.17,0.0,12714.54,0.0,6219.36,,6219.36,,,,,,,,,52336.5699999999,73745.69,0.0,126082.259999999,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,52336.5699999999,73745.69,0.0,126082.259999999,4548.44,6862.58,0.0,11410.9999999999,47788.13,66883.1099999999,0.0,114671.24,7274.714917,2360.82291999999,,9635.537837,252.2205,0.0,,252.2205,7713.34804,17060.8415,,24774.18954,15240.2899999999,19421.67,,34661.96,31.8913713510028,29.0382280369438,,30.2272479132518,9264.59,3006.59,0.0,12271.18,30557.96,46815.67,0.0,77373.63,,,,,,,,,,,,,,0.0,0.0,114671.239999999,0.0,0.0,,0.0,,0.0,,,,,,,,114671.239999999,0.0
75,BIHAR,SAHARSA,,1692.89999999999,1692.89999999999,0.0,1692.89999999999,22194.0,143934.0,0.0,166128.0,0.0,166128.0,6202.15,39910.43,0.0,46112.58,10539.85,,0.0,10539.85,5802.07,0.0,0.0,5802.07,770.849999999999,5100.96999999999,0.0,5871.82,127.06,296.469999999999,0.0,423.53,0.0,1.44,,1.44,,,,,,,,,23441.98,45309.31,0.0,68751.29,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,23441.98,45309.31,0.0,68751.29,2344.19,3058.50999999999,0.0,5402.7,21097.7899999999,42250.7999999999,0.0,63348.59,5612.488784,746.371709999999,,6358.860494,67.31694,0.0,,67.31694,2252.412,14894.63,,17147.042,7932.21,15640.99,,23573.2,37.5973502437933,37.0193937156219,,37.2118779597146,7653.45,1017.79,0.0,8671.24,11124.61,26338.39,0.0,37463.0,,,,,,,,,,,,,,0.0,0.0,63348.59,0.0,0.0,,0.0,,0.0,,,,,,,,63348.59,0.0
76,BIHAR,SAMASTIPUR,,1192.3,1192.3,0.0,1192.3,2244.66,259042.34,0.0,261287.0,0.0,261287.0,513.85,70263.59,0.0,70777.4399999999,889.54,,0.0,889.54,1417.28,0.0,0.0,1417.28,130.829999999999,13167.72,0.0,13298.55,676.22,1577.95999999999,0.0,2254.18,0.0,7.19999999999999,,7.19999999999999,,,,,,,,,3627.72,85016.47,0.0,88644.1899999999,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,3627.72,85016.47,0.0,88644.1899999999,362.79,8323.4,0.0,8686.19,3264.93,76693.0699999999,0.0,79958.0,0.0,14809.302096,,14809.302096,23.46,246.126,,269.586,389.4,39180.44846,,39569.8484599999,412.86,54235.87,,54648.73,12.6452940798118,70.7180844370945,,68.3467945671477,0.0,20062.6899999999,0.0,20062.6899999999,2852.06999999999,17680.4,0.0,20532.47,,,,,,,,,,,,,,0.0,0.0,79957.9999999999,0.0,0.0,,0.0,,0.0,,,,,,,,79957.9999999999,0.0
77,BIHAR,SARAN,,1123.79999999999,1123.8,0.0,1123.8,93564.1,169392.9,0.0,262957.0,0.0,262957.0,18634.3,38909.86,0.0,57544.1599999999,17643.3399999999,,0.0,17643.3399999999,24677.04,0.0,0.0,24677.04,3848.22999999999,5463.99,0.0,9312.22,643.369999999999,1670.94,0.0,2314.31,0.0,5.76,,5.76,,,,,,,,,65446.28,46050.55,0.0,111496.83,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,65446.28,46050.55,0.0,111496.83,6457.09999999999,4244.13,0.0,10701.21,58989.18,41806.42,0.0,100795.6,11638.9037739999,1497.55886499999,,13136.462639,177.380039999999,0.0,,177.380039999999,11994.2566,17160.4245,,29154.6810999999,23810.58,18658.01,,42468.5799999999,40.3643176596114,44.6295329760357,,42.1333669326835,14992.96,1929.13,0.0,16922.09,31966.03,22716.83,0.0,54682.86,,,,,,,,,,,,,,0.0,0.0,100795.6,0.0,0.0,,0.0,,0.0,,,,,,,,100795.6,0.0
78,BIHAR,SHEIKHPURA,,1008.4,1008.4,0.0,1008.4,3791.4,62467.6,0.0,66259.0,2550.0,68809.0,713.78,12822.72,0.0,13536.5,307.78,,0.0,307.78,1171.6,0.0,0.0,1171.6,111.679999999999,2406.92,0.0,2518.6,328.87,767.38,0.0,1096.25,0.0,73.44,,73.44,,,,,,,,,2633.71,16070.46,0.0,18704.17,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,2633.71,16070.46,0.0,18704.17,263.39,1467.63,0.0,1731.02,2370.31999999999,14602.83,0.0,16973.1499999999,593.626145,1517.986017,,2111.612162,2.448,0.0,,2.448,349.008,7521.624,,7870.632,945.09,9039.61999999999,,9984.71,39.8718316514226,61.9032064332735,,58.8264995006819,758.88,1940.58,0.0,2699.46,1259.97,5296.23,0.0,6556.2,,,,,,,,,,,,,,0.0,0.0,16973.15,0.0,0.0,,0.0,,0.0,,,,,,,,16973.15,0.0
79,BIHAR,SHEOHAR,,1293.1,1293.1,0.0,1293.1,12235.0,32064.0,0.0,44299.0,0.0,44299.0,3156.48,9430.65,0.0,12587.13,0.0,,0.0,0.0,3149.27999999999,0.0,0.0,3149.27999999999,609.9,1598.97,0.0,2208.87,37.91,88.48,0.0,126.39,0.0,2.88,,2.88,,,,,,,,,6953.57,11120.98,0.0,18074.55,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,6953.57,11120.98,0.0,18074.55,519.08,1112.1,0.0,1631.17999999999,6434.49,10008.88,0.0,16443.37,2383.62885,0.0,,2383.62885,184.62204,0.0,,184.62204,1793.88,4702.896,,6496.776,4362.15,4702.9,,9065.05,67.7932516796203,46.987275299534,,55.1289060575782,3297.87,0.0,0.0,3297.87,1158.1,5305.98,0.0,6464.08,,,,,,,,,,,,,,0.0,0.0,16443.37,0.0,0.0,,0.0,,0.0,,,,,,,,16443.37,0.0
80,BIHAR,SITAMARHI,,0.0,1293.1,0.0,1293.1,0.0,218520.0,0.0,218520.0,0.0,218520.0,0.0,61674.4799999999,0.0,61674.4799999999,0.0,,0.0,0.0,1601.62999999999,0.0,0.0,1601.62999999999,0.0,6240.57999999999,0.0,6240.57999999999,389.96,909.909999999999,0.0,1299.87,0.0,25.92,,25.92,,,,,,,,,1991.58999999999,68850.89,0.0,70842.48,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,1991.58999999999,68850.89,0.0,70842.48,199.17,4776.48,0.0,4975.65,1792.42,64074.4099999999,0.0,65866.83,,12133.472861,,12133.472861,,89.76,,89.76,,18463.19112,,18463.19112,,30686.44,,30686.44,,47.8918807055734,,46.5886091679226,0.0,16898.7,0.0,16898.7,1792.42,28622.76,0.0,30415.18,,,,,,,,,,,,,,0.0,0.0,65866.83,0.0,0.0,,0.0,,0.0,,,,,,,,65866.83,0.0
81,BIHAR,SIWAN,,1135.4,1135.4,0.0,1135.4,67324.1,154982.9,0.0,222307.0,0.0,222307.0,14692.06,35328.4399999999,0.0,50020.5,23419.69,,0.0,23419.69,17574.5799999999,0.0,0.0,17574.5799999999,4213.58999999999,8975.63,0.0,13189.2199999999,652.35,1522.17,0.0,2174.52,0.0,18.72,,18.72,,,,,,,,,60552.2699999999,45844.96,0.0,106397.23,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,60552.2699999999,45844.96,0.0,106397.23,5982.28,3836.29999999999,0.0,9818.56,54569.9899999999,42008.6599999999,0.0,96578.65,11107.79242,0.0,,11107.79242,223.1899128,0.0,,223.1899128,13139.3388590799,27882.1436690399,,41021.4825281199,24470.32,27882.16,,52352.4799999999,44.842082617204,66.3724098792963,,54.2070944251136,14511.58,0.0,0.0,14511.58,26695.87,14126.5,0.0,40822.37,,,,,,,,,,,,,,0.0,0.0,96578.65,0.0,0.0,,0.0,,0.0,,,,,,,,96578.65,0.0
82,BIHAR,SUPAUL,,1273.79999999999,1273.79999999999,0.0,1273.79999999999,38581.7,202444.3,0.0,241026.0,0.0,241026.0,8649.59,45219.97,0.0,53869.56,38157.25,,0.0,38157.25,10438.3,0.0,0.0,10438.3,1453.81,7234.08,0.0,8687.89,81.1499999999999,189.41,0.0,270.56,0.0,1.44,,1.44,,,,,,,,,58780.1,52644.8999999999,0.0,111425.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,58780.1,52644.8999999999,0.0,111425.0,5878.03999999999,4099.36999999999,0.0,9977.41,52902.06,48545.53,0.0,101447.59,7041.39852199999,923.10106,,7964.49958199999,62.5259999999999,10.2,,72.726,4263.79468,21210.99652,,25474.7911999999,11367.7699999999,22144.31,,33512.08,21.4883314562797,45.6155489496149,,33.0338847872088,9938.06,1302.85,0.0,11240.91,38637.6199999999,26021.47,0.0,64659.09,,,,,,,,,,,,,,0.0,0.0,101447.59,0.0,0.0,,0.0,,0.0,,,,,,,,101447.59,0.0
